V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31
-1.888206502,-1.687974798,-1.554486995,-1.35425529,-1.220767488,-1.087279685,-0.953791882,-0.820304079,-0.753560177,-0.620072375,-0.486584572,-0.353096769,-0.219608966,-0.086121163,-0.019377262,0.114110541,0.247598344,0.314342245,0.381086147,0.51457395,0.581317851,0.714805654,0.714805654,0.848293457,0.915037358,1.048525161,1.115269063,1.248756866,1.382244668,1.44898857,1.515732471
-2.151255512,-1.983179263,-1.759077596,-1.553651069,-1.180148291,-0.937371486,-0.694594681,-0.638569264,-0.54519357,-0.489168153,-0.321091904,-0.265066487,-0.171690793,-0.078315098,0.033735735,0.127111429,0.257837401,0.369888234,0.481939067,0.575314762,0.593989901,0.76206615,0.799416428,0.911467261,1.023518095,1.079543511,1.09821865,1.135568928,1.154244067,1.172919205,1.191594344
-1.92022211,-1.692647998,-1.530095062,-1.400052712,-1.270010363,-1.139968014,-1.042436252,-0.879883315,-0.717330378,-0.587288029,-0.45724568,-0.327203331,-0.229671569,-0.099629219,0.03041313,0.160455479,0.290497829,0.388029591,0.485561353,0.615603702,0.648114289,0.713135464,0.810667226,0.908198988,0.973220163,1.038241337,1.103262512,1.168283687,1.233304861,1.330836623,1.395857798
-2.195935648,-2.037439711,-1.839319789,-1.641199868,-1.443079946,-1.244960024,-1.007216118,-0.769472212,-0.531728306,-0.2939844,-0.095864478,0.102255443,0.221127396,0.379623334,0.538119271,0.61736724,0.656991224,0.696615209,0.696615209,0.696615209,0.736239193,0.736239193,0.736239193,0.736239193,0.775863177,0.775863177,0.775863177,0.775863177,0.815487162,0.815487162,0.815487162
-2.244640109,-1.998470852,-1.752301595,-1.522543621,-1.325608215,-1.095850242,-0.882503552,-0.70197943,-0.521455308,-0.35734247,-0.209640916,-0.078350645,0.036528341,0.151407328,0.20064118,0.266286315,0.348342734,0.446810437,0.496044288,0.54527814,0.610923275,0.67656841,0.742213546,0.791447397,0.857092532,0.922737668,1.004794087,1.054027938,1.119673073,1.168906925,1.250963344
-1.633356786,-1.537705976,-1.431185757,-1.324665537,-1.218145317,-1.102929569,-0.994235468,-0.896410776,-0.770325618,-0.711630803,-0.611632229,-0.487720953,-0.357288031,-0.261637222,-0.137725946,-0.022510198,0.112270488,0.24270341,0.407918445,0.557916306,0.668784289,0.777478391,0.866607555,0.962258364,1.042691999,1.131821163,1.207907034,1.286166787,1.347035484,1.412251945,1.475294524
-1.585468515,-1.508808499,-1.369426651,-1.257921173,-1.18823025,-1.090662956,-0.961734748,-0.909466555,-0.8223529,-0.710847422,-0.588888306,-0.508743743,-0.379815534,-0.26482551,-0.132412755,-0.017422731,0.114990024,0.229980048,0.324062795,0.428599181,0.52965102,0.655094683,0.752661976,0.878105639,0.989611117,1.104601141,1.216106619,1.338065736,1.45305576,1.57153033,1.710912178
-2.130083302,-1.815642434,-1.501201565,-1.343981131,-1.343981131,-1.186760697,-0.872319829,-0.715099394,-0.55787896,-0.55787896,-0.400658526,-0.243438092,-0.086217657,-0.086217657,0.071002777,0.071002777,0.228223211,0.385443645,0.385443645,0.542664079,0.542664079,0.699884514,0.699884514,0.857104948,1.014325382,1.014325382,1.171545816,1.171545816,1.328766251,1.328766251,1.328766251
-1.882515586,-1.741148205,-1.607422304,-1.446951223,-1.290300882,-1.10308462,-0.931151319,-0.812708378,-0.678982478,-0.572001757,-0.434455116,-0.327474395,-0.182286274,-0.067664073,0.046958127,0.134835148,0.230353649,0.329692889,0.40992843,0.505446931,0.616248391,0.704125412,0.788181692,0.876058713,0.960114994,1.044171274,1.128227555,1.212283835,1.288698636,1.365113436,1.437707497
-1.956100012,-1.450774176,-1.450774176,-1.450774176,-0.945448339,-0.945448339,-0.945448339,-0.945448339,-0.945448339,-0.945448339,-0.440122503,-0.440122503,-0.440122503,0.065203334,0.065203334,0.065203334,0.065203334,0.57052917,0.57052917,0.57052917,0.57052917,0.57052917,0.57052917,1.075855007,1.075855007,1.075855007,1.075855007,1.075855007,1.075855007,1.581180843,1.581180843
-1.775233888,-1.625282252,-1.475330615,-1.325378979,-1.325378979,-1.175427343,-1.025475706,-0.87552407,-0.725572434,-0.725572434,-0.575620797,-0.425669161,-0.275717525,-0.125765889,0.024185748,0.174137384,0.174137384,0.32408902,0.474040657,0.623992293,0.623992293,0.773943929,0.923895566,0.923895566,1.073847202,1.073847202,1.223798838,1.223798838,1.223798838,1.223798838,1.373750475
-1.798920632,-1.673836805,-1.475787412,-1.309008976,-1.183925149,-1.037994017,-0.91291019,-0.787826363,-0.694013492,-0.579353317,-0.485540447,-0.381303925,-0.297914706,-0.204101836,-0.120712618,-0.0373234,0.066913123,0.19199695,0.327504429,0.452588256,0.556824779,0.640213997,0.723603215,0.817416085,0.921652608,1.067583739,1.203091219,1.338598698,1.453258873,1.557495396,1.661731918
-0.139518089,-0.139518089,-0.139518089,-0.139518089,-0.139518089,-0.974910034,-0.956733997,-0.917689177,-0.872585677,-0.822433279,-0.772617474,-0.716069803,-0.667936964,-0.600618308,-0.533299652,-0.465980996,-0.432321668,-0.365003013,-0.331343685,-0.264025029,-0.196706373,-0.163047045,-0.095728389,-0.028409734,0.005249594,0.341842873,1.486260022,2.260424563,2.260424563,2.260424563,2.260424563
-1.829060277,-1.707349769,-1.573468211,-1.411187534,-1.29759106,-1.147481433,-1.017656891,-0.867547265,-0.733665706,-0.595727131,-0.461845572,-0.332021031,-0.202196489,-0.072371947,0.041224527,0.146706967,0.260303441,0.361728864,0.450983237,0.55240866,0.653834083,0.739031439,0.832342828,0.905369133,0.97433842,1.039250691,1.112276996,1.169075233,1.266443639,1.335412927,1.408439232
-2.48135726,-1.696438127,-1.30397856,-1.30397856,-0.911518993,-0.911518993,-0.911518993,-0.911518993,-0.519059427,-0.519059427,-0.519059427,-0.12659986,-0.12659986,-0.12659986,-0.12659986,-0.12659986,-0.12659986,0.265859706,0.265859706,0.658319273,0.658319273,0.658319273,1.05077884,1.05077884,1.05077884,1.05077884,1.05077884,1.05077884,1.05077884,1.443238406,1.443238406
-1.981653493,-1.62029315,-0.897572465,-0.897572465,-0.897572465,-0.897572465,-0.897572465,-0.536212122,-0.536212122,-0.174851779,-0.174851779,-0.174851779,-0.174851779,-0.174851779,-0.174851779,-0.174851779,-0.174851779,-0.174851779,-0.174851779,-0.174851779,0.186508564,0.186508564,0.186508564,0.186508564,0.186508564,0.90922925,1.270589593,1.993310278,1.993310278,1.993310278,1.993310278
-1.815656794,-1.710371795,-1.647200795,-1.605086795,-1.478744796,-0.847034801,-0.699635802,-0.615407802,-0.552236803,-0.468008803,-0.468008803,-0.383780804,-0.320609804,-0.131096806,-0.046868806,0.121587193,0.163701192,0.205815192,0.311100191,0.395328191,0.56378419,0.58484119,0.732240189,0.816468188,1.027038187,1.027038187,1.216551185,1.342893184,1.406064184,1.427121184,1.448178184
-2.505057927,-2.09151364,-1.733392814,-1.409378734,-1.068311281,-0.803984004,-0.676083709,-0.565236787,-0.450126522,-0.347806286,-0.241222707,-0.143165814,-0.053635608,0.023104569,0.108371433,0.180848266,0.244798414,0.304485218,0.368435366,0.419595484,0.496335661,0.547495779,0.658342701,0.760662937,0.85871983,0.952513379,1.059096958,1.144363821,1.233894028,1.323424234,1.404427754
-1.647639102,-1.535873649,-1.40548062,-1.284401379,-1.163322138,-1.07018426,-0.967732594,-0.874594717,-0.809398202,-0.7348879,-0.65106381,-0.576553508,-0.492729418,-0.371650177,-0.222629572,0.047470273,0.243059816,0.345511482,0.475904511,0.587669964,0.671494054,0.764631932,0.85776981,0.960221475,1.099928292,1.155811018,1.230321321,1.276890259,1.323459198,1.360714349,1.407283288
-1.952741817,-1.809548449,-1.630556739,-1.451565029,-1.308371661,-1.129379951,-0.986186583,-0.842993215,-0.699799847,-0.556606479,-0.377614769,-0.234421401,-0.127026375,0.016166993,0.123562019,0.195158703,0.302553729,0.374150413,0.445747097,0.553142123,0.660537149,0.732133833,0.803730517,0.875327201,0.982722227,1.018520569,1.090117253,1.161713937,1.197512279,1.269108963,1.304907305
-1.532530334,-1.452075736,-1.371621137,-1.25093924,-1.130257342,-1.049802744,-0.969348145,-0.888893547,-0.808438949,-0.567075153,-0.446393256,-0.365938657,-0.285484059,-0.20502946,-0.164802161,-0.124574862,-0.044120264,0.076561634,0.197243532,0.27769813,0.317925429,0.438607327,0.519061925,0.720198421,0.921334917,1.162698712,1.323607909,1.444289807,1.605199004,1.725880901,1.927017397
-2.006855109,-1.882850629,-1.796586643,-1.672582163,-1.57014368,-1.408398706,-0.8315083,-0.578107841,-0.330098882,-0.168353908,-0.060523926,-0.028174931,0.047306057,0.176702036,0.236008526,0.279140519,0.311489514,0.370796004,0.451668491,0.500191983,0.537932477,0.613413465,0.678111454,0.710460449,0.748200943,0.818290431,0.856030925,0.996209902,1.276567857,1.341265846,1.384397839
-2.39071593,-2.067786981,-1.765041091,-1.462295201,-1.260464608,-0.998084837,-0.816437303,-0.61460671,-0.473325294,-0.31186082,-0.210945523,-0.089847167,-0.00911493,0.091800367,0.172532604,0.273447901,0.354180138,0.414729316,0.475278494,0.535827672,0.59637685,0.677109087,0.737658265,0.798207443,0.838573562,0.89912274,1.000038036,1.060587214,1.121136392,1.18168557,1.242234748
-1.813220146,-1.509383256,-1.509383256,-1.205546367,-1.205546367,-1.205546367,-0.901709478,-0.901709478,-0.901709478,-0.597872589,-0.597872589,-0.597872589,-0.294035699,-0.294035699,0.00980119,0.00980119,0.313638079,0.313638079,0.313638079,0.617474968,0.617474968,0.921311858,0.921311858,0.921311858,1.225148747,1.225148747,1.225148747,1.225148747,1.225148747,1.225148747,1.225148747
-2.008588887,-1.852141009,-1.669618484,-1.539245253,-1.356722728,-1.174200204,-1.043826972,-0.809155155,-0.62663263,-0.470184752,-0.33981152,-0.209438288,-0.079065057,0.077382821,0.181681407,0.285979992,0.390278578,0.468502517,0.546726456,0.624950395,0.703174334,0.781398273,0.833547566,0.885696858,0.937846151,0.963920798,1.01607009,1.068219383,1.094294029,1.146443322,1.172517968
-2.06434725,-1.822857572,-1.641740313,-1.460623054,-1.279505796,-1.098388537,-0.977643698,-0.796526439,-0.6757816,-0.494664341,-0.373919502,-0.253174663,-0.132429824,-0.011684984,0.109059855,0.229804694,0.290177113,0.410921953,0.471294372,0.592039211,0.652411631,0.77315647,0.83352889,0.893901309,0.954273729,1.014646148,1.075018568,1.135390988,1.195763407,1.195763407,1.256135827
-1.547925058,-1.547925058,-1.260585676,-1.260585676,-1.260585676,-0.973246294,-0.973246294,-0.973246294,-0.685906912,-0.685906912,-0.685906912,-0.39856753,-0.39856753,-0.39856753,-0.111228148,-0.111228148,-0.111228148,0.176111234,0.176111234,0.463450616,0.750789998,0.750789998,0.750789998,1.03812938,1.03812938,1.03812938,1.325468762,1.325468762,1.325468762,1.612808144,1.612808144
-1.634279183,-1.427154675,-1.29597582,-1.261455068,-1.178605265,-1.116467913,-1.05433056,-0.999097358,-0.909343405,-0.798877,-0.681506446,-0.564135891,-0.426052886,-0.27416158,-0.108461974,0.043429332,0.195320638,0.319595343,0.436965898,0.568144753,0.671707007,0.782173411,0.892639815,0.982393769,1.058339422,1.127380924,1.203326577,1.27236808,1.327601282,1.396642785,1.451875987
-1.683832248,-1.610847349,-1.494071511,-1.369997183,-1.253221344,-1.129147016,-1.012371178,-0.88829685,-0.778819502,-0.662043663,-0.537969335,-0.413895007,-0.267925209,-0.136552391,-0.027075043,0.075103815,0.184581164,0.279461532,0.381640391,0.498416229,0.600595087,0.688176966,0.804952804,0.907131663,1.002012031,1.08959391,1.177175788,1.264757667,1.359638036,1.439921424,1.512906323
-2.510059224,-2.087824456,-1.786228192,-1.484631929,-1.183035665,-0.941758655,-0.700481644,-0.579843139,-0.459204633,-0.338566128,-0.217927623,-0.097289117,0.023349388,0.083668641,0.204307146,0.264626399,0.324945652,0.385264904,0.50590341,0.566222662,0.626541915,0.686861168,0.74718042,0.74718042,0.867818926,0.928138178,0.988457431,1.048776684,1.109095936,1.109095936,1.169415189
-2.385020807,-2.191833232,-1.833056306,-1.363886479,-1.060306003,-0.922314877,-0.784323752,-0.618734401,-0.508341501,-0.34275215,-0.204761025,-0.094368125,-0.039171674,0.071221226,0.126417676,0.264408802,0.319605252,0.402399927,0.485194602,0.567989278,0.595587503,0.650783953,0.705980403,0.733578628,0.788775079,0.871569754,0.926766204,1.037159104,1.147552005,1.28554313,1.368337806
-2.398137797,-2.205595835,-1.964199942,-1.713224847,-1.443091347,-1.13559896,-0.857802098,-0.564678514,-0.283049972,-0.040696159,0.105865634,0.252427426,0.368335771,0.49669708,0.639427191,0.647090553,0.650922234,0.655711835,0.660501436,0.663375196,0.666248957,0.669122718,0.671996478,0.673912319,0.676786079,0.67870192,0.68157568,0.683491521,0.685407361,0.688281122,0.690196962
-1.78970702,-1.633655464,-1.477603909,-1.330731857,-1.229757322,-1.101244276,-0.972731231,-0.853397689,-0.752423153,-0.633089611,-0.513756069,-0.412781533,-0.293447991,-0.192473455,-0.073139913,0.046193629,0.183886178,0.27568121,0.395014752,0.495989288,0.596963824,0.707117863,0.808092398,0.899887431,0.991682463,1.101836502,1.175272528,1.257888057,1.34968309,1.441478122,1.533273155
-1.861116642,-1.735255787,-1.589257195,-1.498637379,-1.418086432,-1.196571328,-1.116020381,-0.793816592,-0.688093474,-0.552163751,-0.295407607,-0.229959962,-0.02354816,0.031830616,0.122450432,0.19293251,0.268449023,0.348999971,0.414447615,0.595687246,0.63596272,0.691341496,0.776926877,0.832305653,0.902787732,0.927959903,1.089061797,1.189750481,1.255198126,1.305542468,1.41630002
-2.003892798,-1.73841982,-1.605683332,-1.472946843,-1.207473865,-1.074737377,-0.942000888,-0.809264399,-0.67652791,-0.543791422,-0.411054933,-0.278318444,-0.145581955,-0.145581955,-0.012845467,0.119891022,0.252627511,0.252627511,0.518100488,0.518100488,0.650836977,0.783573466,0.783573466,0.916309955,1.049046443,1.049046443,1.181782932,1.181782932,1.181782932,1.314519421,1.314519421
-2.219764449,-1.903488096,-1.63239408,-1.451664735,-1.27093539,-1.04502371,-0.864294365,-0.728747357,-0.593200349,-0.45765334,-0.367288668,-0.186559323,-0.051012315,0.039352357,0.084534693,0.174899366,0.265264038,0.35562871,0.445993382,0.581540391,0.671905063,0.717087399,0.762269735,0.807452071,0.897816744,0.94299908,1.078546088,1.168910761,1.214093097,1.259275433,1.304457769
-2.000280035,-1.877246938,-1.733708324,-1.569664194,-1.385114548,-1.180059386,-1.016015256,-0.810960094,-0.605904931,-0.462366318,-0.318827704,-0.113772542,0.050271588,0.132293653,0.214315718,0.296337783,0.378359848,0.460381913,0.521898462,0.603920527,0.685942591,0.74745914,0.788470173,0.849986721,0.890997754,0.932008786,0.973019819,1.0755474,1.116558432,1.157569465,1.198580497
-1.961835067,-1.78243422,-1.558183161,-1.378782315,-1.244231679,-1.109681044,-0.975130409,-0.840579774,-0.706029139,-0.571478504,-0.436927869,-0.347227445,-0.21267681,-0.122976387,0.011574248,0.101274672,0.280675518,0.415226153,0.504926577,0.594627,0.684327424,0.774027847,0.818878059,0.908578482,0.998278906,1.043129117,1.132829541,1.177679752,1.222529964,1.267380176,1.312230388
-1.814534161,-1.693578908,-1.57898972,-1.458034466,-1.324347081,-1.197025761,-1.050606244,-0.910552792,-0.751401143,-0.598615559,-0.452196042,-0.31214259,-0.159357006,-0.032035687,0.069821369,0.171678424,0.292633678,0.4008568,0.502713855,0.610936977,0.706427967,0.782820759,0.852847484,0.92287421,0.992900936,1.05019553,1.107490123,1.152052585,1.196615047,1.241177509,1.279373905
-1.638127045,-1.539834893,-1.455584476,-1.434521872,-1.343250588,-1.19581236,-1.083478471,-0.999228055,-0.893915035,-0.73243507,-0.563934238,-0.290120385,-0.065452608,-0.009285664,0.103048224,0.173256904,0.229423849,0.327716001,0.418987285,0.482175097,0.566425514,0.671738534,0.763009818,0.889385442,0.966614991,1.029802803,1.156178427,1.226387107,1.282554052,1.408929676,1.549347036
-1.666453861,-1.666453861,-1.487078619,-1.487078619,-1.487078619,-1.487078619,-1.128328135,-0.948952893,-0.769577651,-0.590202409,-0.410827167,-0.231451925,-0.052076683,0.127298559,0.127298559,0.306673801,0.306673801,0.486049043,0.486049043,0.665424285,0.665424285,0.844799527,0.844799527,0.844799527,1.024174769,1.024174769,1.024174769,1.024174769,1.203550011,1.203550011,1.203550011
-1.917957024,-1.771723252,-1.611730066,-1.483735518,-1.291743695,-1.131750509,-0.907760048,-0.747766862,-0.619772314,-0.523776402,-0.395781853,-0.299785942,-0.235788667,-0.139792756,-0.043796844,0.116196342,0.24419089,0.372185439,0.468181351,0.564177262,0.660173174,0.724170448,0.82016636,0.884163634,0.980159546,1.04415682,1.108154094,1.172151369,1.236148643,1.332144555,1.396141829
-1.788137852,-1.634140432,-1.481300887,-1.330777093,-1.173306047,-1.04825551,-0.904678968,-0.751839423,-0.601315629,-0.448476084,-0.282899911,-0.142796994,-0.013114956,0.079515071,0.188355353,0.290248383,0.390983537,0.48477144,0.570454215,-0.242336923,0.748767017,-0.242336923,-0.242336923,-0.242336923,1.122760752,1.207285652,1.316125934,1.405282335,1.507175365,1.588226639,1.670435788
-1.489856565,-1.437071129,-1.384285694,-1.331500258,-1.278714822,-1.173143951,-1.067573079,-0.962002208,-0.645289593,-0.43414785,-0.328576979,-0.170220672,-0.117435236,0.040921071,0.146491943,0.199277379,0.357633686,0.463204557,-0.236628155,0.6743463,-0.236628155,-0.236628155,-0.236628155,1.04384435,1.149415222,1.254986093,1.307771529,1.413342401,1.518913272,1.571698708,1.624484144
-3.256697495,-2.386937525,-1.807097545,-1.227257565,-0.937337575,-0.357497594,-0.357497594,-0.357497594,-0.067577604,-0.067577604,0.222342386,0.222342386,0.222342386,0.222342386,0.222342386,0.222342386,0.512262376,0.512262376,0.512262376,0.512262376,0.512262376,0.512262376,0.802182366,0.802182366,0.802182366,0.802182366,0.802182366,0.802182366,0.802182366,-0.29203179,1.092102356
-1.672677063,-1.557003193,-1.441329323,-1.36421341,-1.248539539,-1.094307713,-0.940075886,-0.862959972,-0.747286102,-0.670170189,-0.554496318,-0.400264491,-0.284590621,-0.168916751,-0.053242881,0.100988946,0.216662816,0.370894643,0.486568513,0.563684427,0.64080034,0.717916254,-0.137821625,0.910706037,0.987821951,1.103495821,1.257727648,1.334843561,1.411959475,1.489075388,1.604749258
-1.958944642,-1.804115873,-1.580474318,-1.391239155,-1.210605591,-1.090183215,-0.926752848,-0.81493207,-0.685908096,-0.574087318,-0.436461745,-0.281632976,-0.144007404,-0.023585028,0.08823575,0.217259724,0.3376821,0.44090128,0.526917263,0.612933246,0.673144434,0.759160417,-0.092397814,0.931192382,1.008606767,1.077419553,1.129029143,1.180638733,1.249451519,1.3440691,1.438686681
-2.695183464,-2.244437415,-1.709176483,-1.202087179,-0.864027642,-0.75134113,-0.638654618,-0.525968106,-0.441453222,-0.32876671,-0.18790857,-0.103393686,-0.018878802,0.037464454,0.121979338,0.206494222,0.291009106,0.375523991,0.403695619,0.460038875,-0.109755021,0.629068643,0.741755155,0.826270039,0.882613295,0.938956551,1.051643063,1.107986319,1.164329575,1.248844459,1.333359343
-1.681572547,-1.681572547,-1.681572547,-1.681572547,-1.681572547,-0.455479059,-0.455479059,-0.455479059,-0.455479059,-0.455479059,-0.455479059,-0.455479059,-0.455479059,-0.455479059,0.77061443,0.77061443,0.77061443,0.77061443,0.77061443,0.77061443,0.77061443,0.77061443,0.77061443,0.77061443,0.77061443,0.77061443,0.77061443,0.77061443,0.77061443,1.996707919,-1.048750102
