Date Added,Song,Artist,Day 1,Day 2,Day 3,Day 4,Day 5,Day 6,Day 7,Day 8,Day 9,Day 10,Day 11,Day 12,Day 13,Day 14,Day 15,Day 16,Day 17,Day 18,Day 19,Day 20,Day 21,Day 22,Day 23,Day 24,Day 25,Day 26,Day 27,Day 28,Day 29,Day 30,Day 31
03/15/2021,Be Forreal,Tevin Terrell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/18/2021,CAP,T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/23/2021,YKWIM,Yot Club,1,1,1,1,1,1,1,1,2,2,2,2,2,3,3,3,3,3,3,3,4,6,6,6,6,3,3,4,7,7,8
03/25/2021,Sneaky Link,Hxllywood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,7,9,9,10,10,10,10,6,6,6,13,12,11,11,11
04/02/2021,MY STORY,Mike Dimes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/05/2021,Yucky Blucky Fruitcake,Iamdoechii,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,3,3,3,3,3,5,5
04/08/2021,Gangstas & Ratchets,Lil Vada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/08/2021,Rugrat,Davine Jay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/08/2021,Prom Night,Riovaz,1,2,2,2,2,2,3,3,3,2,2,2,9,9,9,9,9,12,12,16,16,18,19,19,20,21,35,39,38,35,37
04/10/2021,Fyotp,toomuch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/12/2021,With My Hoe,C2d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
